name,id,created_at,line_items,line_item.admin_graphql_api_id,line_item.discount_allocations_0_amount,line_item.discount_allocations_0_amount_set_presentment_money_amount,line_item.discount_allocations_0_amount_set_presentment_money_currency_code,line_item.discount_allocations_0_amount_set_shop_money_amount,line_item.discount_allocations_0_amount_set_shop_money_currency_code,line_item.discount_allocations_0_discount_application_index,line_item.discount_allocations_1_amount,line_item.discount_allocations_1_amount_set_presentment_money_amount,line_item.discount_allocations_1_amount_set_presentment_money_currency_code,line_item.discount_allocations_1_amount_set_shop_money_amount,line_item.discount_allocations_1_amount_set_shop_money_currency_code,line_item.discount_allocations_1_discount_application_index,line_item.fulfillable_quantity,line_item.fulfillment_service,line_item.fulfillment_status,line_item.gift_card,line_item.grams,line_item.id,line_item.name,line_item.price,line_item.price_set_presentment_money_amount,line_item.price_set_presentment_money_currency_code,line_item.price_set_shop_money_amount,line_item.price_set_shop_money_currency_code,line_item.product_exists,line_item.product_id,line_item.properties_0_name,line_item.properties_0_value,line_item.quantity,line_item.requires_shipping,line_item.sku,line_item.tax_lines_0_channel_liable,line_item.tax_lines_0_price,line_item.tax_lines_0_price_set_presentment_money_amount,line_item.tax_lines_0_price_set_presentment_money_currency_code,line_item.tax_lines_0_price_set_shop_money_amount,line_item.tax_lines_0_price_set_shop_money_currency_code,line_item.tax_lines_0_rate,line_item.tax_lines_0_title,line_item.tax_lines_1_channel_liable,line_item.tax_lines_1_price,line_item.tax_lines_1_price_set_presentment_money_amount,line_item.tax_lines_1_price_set_presentment_money_currency_code,line_item.tax_lines_1_price_set_shop_money_amount,line_item.tax_lines_1_price_set_shop_money_currency_code,line_item.tax_lines_1_rate,line_item.tax_lines_1_title,line_item.taxable,line_item.title,line_item.total_discount,line_item.total_discount_set_presentment_money_amount,line_item.total_discount_set_presentment_money_currency_code,line_item.total_discount_set_shop_money_amount,line_item.total_discount_set_shop_money_currency_code,line_item.variant_id,line_item.variant_inventory_management,line_item.variant_title,line_item.vendor
#18673,5472389791999,2024-01-01T11:18:46+05:30,"{'id': 13648695984383, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648695984383', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann 100% Pure, California Almonds, 500 g - 500 g', 'price': '458.00', 'price_set': {'shop_money': {'amount': '458.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '458.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 7561777938687, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000001585', 'taxable': True, 'title': 'Tata Sampann 100% Pure, California Almonds, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 42483382616319, 'variant_inventory_management': 'shopify', 'variant_title': '500 g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '38.49', 'price_set': {'shop_money': {'amount': '38.49', 'currency_code': 'INR'}, 'presentment_money': {'amount': '38.49', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '205.65', 'amount_set': {'shop_money': {'amount': '205.65', 'currency_code': 'INR'}, 'presentment_money': {'amount': '205.65', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648695984383,205.65,205.65,INR,205.65,INR,0.0,,,,,,,1,manual,,False,500,13648695984383,"Tata Sampann 100% Pure, California Almonds, 500 g - 500 g",458.00,458.00,INR,458.00,INR,True,7561777938687,,,1,True,15000000001585,False,38.49,38.49,INR,38.49,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann 100% Pure, California Almonds, 500 g",0.00,0.00,INR,0.00,INR,42483382616319,shopify,500 g,Tata Sampann
#18673,5472389791999,2024-01-01T11:18:46+05:30,"{'id': 13648696017151, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648696017151', 'fulfillable_quantity': 4, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 100, 'name': 'Tata Sampann Coriander Powder, 100 g - 100g', 'price': '36.00', 'price_set': {'shop_money': {'amount': '36.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '36.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639113207974, 'properties': [], 'quantity': 4, 'requires_shipping': True, 'sku': '14000000002019', 'taxable': True, 'title': 'Tata Sampann Coriander Powder, 100 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612159754406, 'variant_inventory_management': 'shopify', 'variant_title': '100g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '12.10', 'price_set': {'shop_money': {'amount': '12.10', 'currency_code': 'INR'}, 'presentment_money': {'amount': '12.10', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '64.66', 'amount_set': {'shop_money': {'amount': '64.66', 'currency_code': 'INR'}, 'presentment_money': {'amount': '64.66', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648696017151,64.66,64.66,INR,64.66,INR,0.0,,,,,,,4,manual,,False,100,13648696017151,"Tata Sampann Coriander Powder, 100 g - 100g",36.00,36.00,INR,36.00,INR,True,6639113207974,,,4,True,14000000002019,False,12.10,12.10,INR,12.10,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Coriander Powder, 100 g",0.00,0.00,INR,0.00,INR,39612159754406,shopify,100g,Tata Sampann
#18672,5472386875647,2024-01-01T11:14:16+05:30,"{'id': 13648691364095, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648691364095', 'fulfillable_quantity': 0, 'fulfillment_service': 'manual', 'fulfillment_status': 'fulfilled', 'gift_card': False, 'grams': 1000, 'name': 'Tata Tea Gold  | 1 kg - 1Kg', 'price': '488.00', 'price_set': {'shop_money': {'amount': '488.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '488.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639116157094, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '14000000000518', 'taxable': True, 'title': 'Tata Tea Gold  | 1 kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612165456038, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '134.00', 'price_set': {'shop_money': {'amount': '134.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '134.00', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '97.60', 'amount_set': {'shop_money': {'amount': '97.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '97.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648691364095,97.60,97.60,INR,97.60,INR,0.0,,,,,,,0,manual,fulfilled,False,1000,13648691364095,Tata Tea Gold  | 1 kg - 1Kg,488.00,488.00,INR,488.00,INR,True,6639116157094,,,2,True,14000000000518,False,134.00,134.00,INR,134.00,INR,0.18,IGST,,,,,,,,,True,Tata Tea Gold  | 1 kg,0.00,0.00,INR,0.00,INR,39612165456038,shopify,1Kg,Tata Tea
#18672,5472386875647,2024-01-01T11:14:16+05:30,"{'id': 13648691396863, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648691396863', 'fulfillable_quantity': 0, 'fulfillment_service': 'manual', 'fulfillment_status': 'fulfilled', 'gift_card': False, 'grams': 250, 'name': 'Tata Tea Gold, 250 g - 250g', 'price': '132.00', 'price_set': {'shop_money': {'amount': '132.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '132.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639102492838, 'properties': [], 'quantity': 5, 'requires_shipping': True, 'sku': '14000000000534', 'taxable': True, 'title': 'Tata Tea Gold, 250 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612141109414, 'variant_inventory_management': 'shopify', 'variant_title': '250g', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '90.61', 'price_set': {'shop_money': {'amount': '90.61', 'currency_code': 'INR'}, 'presentment_money': {'amount': '90.61', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '66.00', 'amount_set': {'shop_money': {'amount': '66.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '66.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648691396863,66.00,66.00,INR,66.00,INR,0.0,,,,,,,0,manual,fulfilled,False,250,13648691396863,"Tata Tea Gold, 250 g - 250g",132.00,132.00,INR,132.00,INR,True,6639102492838,,,5,True,14000000000534,False,90.61,90.61,INR,90.61,INR,0.18,IGST,,,,,,,,,True,"Tata Tea Gold, 250 g",0.00,0.00,INR,0.00,INR,39612141109414,shopify,250g,Tata Tea
#18672,5472386875647,2024-01-01T11:14:16+05:30,"{'id': 13648691429631, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648691429631', 'fulfillable_quantity': 0, 'fulfillment_service': 'manual', 'fulfillment_status': 'fulfilled', 'gift_card': False, 'grams': 500, 'name': 'Tata Tea Gold, 500 g - 500g', 'price': '252.00', 'price_set': {'shop_money': {'amount': '252.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '252.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639116320934, 'properties': [], 'quantity': 5, 'requires_shipping': True, 'sku': '14000000000504', 'taxable': True, 'title': 'Tata Tea Gold, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612165718182, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Tea', 'tax_lines': [{'channel_liable': False, 'price': '172.98', 'price_set': {'shop_money': {'amount': '172.98', 'currency_code': 'INR'}, 'presentment_money': {'amount': '172.98', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '126.00', 'amount_set': {'shop_money': {'amount': '126.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '126.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}]}",gid://shopify/LineItem/13648691429631,126.00,126.00,INR,126.00,INR,0.0,,,,,,,0,manual,fulfilled,False,500,13648691429631,"Tata Tea Gold, 500 g - 500g",252.00,252.00,INR,252.00,INR,True,6639116320934,,,5,True,14000000000504,False,172.98,172.98,INR,172.98,INR,0.18,IGST,,,,,,,,,True,"Tata Tea Gold, 500 g",0.00,0.00,INR,0.00,INR,39612165718182,shopify,500g,Tata Tea
#18671,5472358662399,2024-01-01T10:40:56+05:30,"{'id': 13648646766847, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648646766847', 'fulfillable_quantity': 3, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Chana Dal, 1 Kg - 1Kg', 'price': '100.00', 'price_set': {'shop_money': {'amount': '100.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '100.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639104917670, 'properties': [], 'quantity': 3, 'requires_shipping': True, 'sku': '15000000001006', 'taxable': True, 'title': 'Tata Sampann Chana Dal, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612142944422, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '36.84', 'price_set': {'shop_money': {'amount': '36.84', 'currency_code': 'INR'}, 'presentment_money': {'amount': '36.84', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '30.00', 'amount_set': {'shop_money': {'amount': '30.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '30.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '28.44', 'amount_set': {'shop_money': {'amount': '28.44', 'currency_code': 'INR'}, 'presentment_money': {'amount': '28.44', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648646766847,30.00,30.00,INR,30.00,INR,0.0,28.44,28.44,INR,28.44,INR,1.0,3,manual,,False,1000,13648646766847,"Tata Sampann Chana Dal, 1 Kg - 1Kg",100.00,100.00,INR,100.00,INR,True,6639104917670,,,3,True,15000000001006,False,36.84,36.84,INR,36.84,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Chana Dal, 1 Kg",0.00,0.00,INR,0.00,INR,39612142944422,shopify,1Kg,Tata Sampann
#18671,5472358662399,2024-01-01T10:40:56+05:30,"{'id': 13648646799615, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648646799615', 'fulfillable_quantity': 5, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Kala Chana 500 g - 500g', 'price': '48.00', 'price_set': {'shop_money': {'amount': '48.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '48.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639107539110, 'properties': [], 'quantity': 5, 'requires_shipping': True, 'sku': '15000000000581', 'taxable': True, 'title': 'Tata Sampann Kala Chana 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612146909350, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '29.48', 'price_set': {'shop_money': {'amount': '29.48', 'currency_code': 'INR'}, 'presentment_money': {'amount': '29.48', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '24.00', 'amount_set': {'shop_money': {'amount': '24.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '24.00', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '22.75', 'amount_set': {'shop_money': {'amount': '22.75', 'currency_code': 'INR'}, 'presentment_money': {'amount': '22.75', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648646799615,24.00,24.00,INR,24.00,INR,0.0,22.75,22.75,INR,22.75,INR,1.0,5,manual,,False,500,13648646799615,Tata Sampann Kala Chana 500 g - 500g,48.00,48.00,INR,48.00,INR,True,6639107539110,,,5,True,15000000000581,False,29.48,29.48,INR,29.48,INR,0.18,IGST,,,,,,,,,True,Tata Sampann Kala Chana 500 g,0.00,0.00,INR,0.00,INR,39612146909350,shopify,500g,Tata Sampann
#18671,5472358662399,2024-01-01T10:40:56+05:30,"{'id': 13648646832383, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648646832383', 'fulfillable_quantity': 5, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 500, 'name': 'Tata Sampann Rajma Chitra, 500 g - 500g', 'price': '103.00', 'price_set': {'shop_money': {'amount': '103.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '103.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639113928870, 'properties': [], 'quantity': 5, 'requires_shipping': True, 'sku': '15000000000607', 'taxable': True, 'title': 'Tata Sampann Rajma Chitra, 500 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612161065126, 'variant_inventory_management': 'shopify', 'variant_title': '500g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '63.26', 'price_set': {'shop_money': {'amount': '63.26', 'currency_code': 'INR'}, 'presentment_money': {'amount': '63.26', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '51.50', 'amount_set': {'shop_money': {'amount': '51.50', 'currency_code': 'INR'}, 'presentment_money': {'amount': '51.50', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '48.81', 'amount_set': {'shop_money': {'amount': '48.81', 'currency_code': 'INR'}, 'presentment_money': {'amount': '48.81', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648646832383,51.50,51.50,INR,51.50,INR,0.0,48.81,48.81,INR,48.81,INR,1.0,5,manual,,False,500,13648646832383,"Tata Sampann Rajma Chitra, 500 g - 500g",103.00,103.00,INR,103.00,INR,True,6639113928870,,,5,True,15000000000607,False,63.26,63.26,INR,63.26,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Rajma Chitra, 500 g",0.00,0.00,INR,0.00,INR,39612161065126,shopify,500g,Tata Sampann
#18670,5472353911039,2024-01-01T10:38:29+05:30,"{'id': 13648641065215, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648641065215', 'fulfillable_quantity': 2, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 200, 'name': 'Tata Sampann Pure California Almonds Whole 200g', 'price': '206.00', 'price_set': {'shop_money': {'amount': '206.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '206.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 8304172564735, 'properties': [], 'quantity': 2, 'requires_shipping': True, 'sku': '15000000002717', 'taxable': True, 'title': 'Tata Sampann Pure California Almonds Whole 200g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 44548966646015, 'variant_inventory_management': 'shopify', 'variant_title': None, 'vendor': 'Tata Nutrikorner', 'tax_lines': [{'channel_liable': False, 'price': '52.23', 'price_set': {'shop_money': {'amount': '52.23', 'currency_code': 'INR'}, 'presentment_money': {'amount': '52.23', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '41.20', 'amount_set': {'shop_money': {'amount': '41.20', 'currency_code': 'INR'}, 'presentment_money': {'amount': '41.20', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '28.38', 'amount_set': {'shop_money': {'amount': '28.38', 'currency_code': 'INR'}, 'presentment_money': {'amount': '28.38', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648641065215,41.20,41.20,INR,41.20,INR,0.0,28.38,28.38,INR,28.38,INR,1.0,2,manual,,False,200,13648641065215,Tata Sampann Pure California Almonds Whole 200g,206.00,206.00,INR,206.00,INR,True,8304172564735,,,2,True,15000000002717,False,52.23,52.23,INR,52.23,INR,0.18,IGST,,,,,,,,,True,Tata Sampann Pure California Almonds Whole 200g,0.00,0.00,INR,0.00,INR,44548966646015,shopify,,Tata Nutrikorner
#18670,5472353911039,2024-01-01T10:38:29+05:30,"{'id': 13648641097983, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648641097983', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 67, 'name': 'Hing 50g', 'price': '99.00', 'price_set': {'shop_money': {'amount': '99.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '99.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 8244610990335, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000002193', 'taxable': True, 'title': 'Hing 50g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 44411492335871, 'variant_inventory_management': 'shopify', 'variant_title': None, 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '12.55', 'price_set': {'shop_money': {'amount': '12.55', 'currency_code': 'INR'}, 'presentment_money': {'amount': '12.55', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '9.90', 'amount_set': {'shop_money': {'amount': '9.90', 'currency_code': 'INR'}, 'presentment_money': {'amount': '9.90', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '6.82', 'amount_set': {'shop_money': {'amount': '6.82', 'currency_code': 'INR'}, 'presentment_money': {'amount': '6.82', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648641097983,9.90,9.90,INR,9.90,INR,0.0,6.82,6.82,INR,6.82,INR,1.0,1,manual,,False,67,13648641097983,Hing 50g,99.00,99.00,INR,99.00,INR,True,8244610990335,,,1,True,15000000002193,False,12.55,12.55,INR,12.55,INR,0.18,IGST,,,,,,,,,True,Hing 50g,0.00,0.00,INR,0.00,INR,44411492335871,shopify,,Tata Sampann
#18670,5472353911039,2024-01-01T10:38:29+05:30,"{'id': 13648641130751, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648641130751', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 100, 'name': 'Tata Sampann Chaat Masala, 100 g - 100g', 'price': '56.00', 'price_set': {'shop_money': {'amount': '56.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '56.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639118811302, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000658', 'taxable': True, 'title': 'Tata Sampann Chaat Masala, 100 g', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612170764454, 'variant_inventory_management': 'shopify', 'variant_title': '100g', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '7.10', 'price_set': {'shop_money': {'amount': '7.10', 'currency_code': 'INR'}, 'presentment_money': {'amount': '7.10', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '5.60', 'amount_set': {'shop_money': {'amount': '5.60', 'currency_code': 'INR'}, 'presentment_money': {'amount': '5.60', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '3.86', 'amount_set': {'shop_money': {'amount': '3.86', 'currency_code': 'INR'}, 'presentment_money': {'amount': '3.86', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648641130751,5.60,5.60,INR,5.60,INR,0.0,3.86,3.86,INR,3.86,INR,1.0,1,manual,,False,100,13648641130751,"Tata Sampann Chaat Masala, 100 g - 100g",56.00,56.00,INR,56.00,INR,True,6639118811302,,,1,True,15000000000658,False,7.10,7.10,INR,7.10,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Chaat Masala, 100 g",0.00,0.00,INR,0.00,INR,39612170764454,shopify,100g,Tata Sampann
#18670,5472353911039,2024-01-01T10:38:29+05:30,"{'id': 13648641163519, 'admin_graphql_api_id': 'gid://shopify/LineItem/13648641163519', 'fulfillable_quantity': 1, 'fulfillment_service': 'manual', 'fulfillment_status': None, 'gift_card': False, 'grams': 1000, 'name': 'Tata Sampann Masoor Dal Whole, 1 Kg - 1Kg', 'price': '128.00', 'price_set': {'shop_money': {'amount': '128.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '128.00', 'currency_code': 'INR'}}, 'product_exists': True, 'product_id': 6639108325542, 'properties': [], 'quantity': 1, 'requires_shipping': True, 'sku': '15000000000591', 'taxable': True, 'title': 'Tata Sampann Masoor Dal Whole, 1 Kg', 'total_discount': '0.00', 'total_discount_set': {'shop_money': {'amount': '0.00', 'currency_code': 'INR'}, 'presentment_money': {'amount': '0.00', 'currency_code': 'INR'}}, 'variant_id': 39612148383910, 'variant_inventory_management': 'shopify', 'variant_title': '1Kg', 'vendor': 'Tata Sampann', 'tax_lines': [{'channel_liable': False, 'price': '16.23', 'price_set': {'shop_money': {'amount': '16.23', 'currency_code': 'INR'}, 'presentment_money': {'amount': '16.23', 'currency_code': 'INR'}}, 'rate': 0.18, 'title': 'IGST'}], 'duties': [], 'discount_allocations': [{'amount': '12.80', 'amount_set': {'shop_money': {'amount': '12.80', 'currency_code': 'INR'}, 'presentment_money': {'amount': '12.80', 'currency_code': 'INR'}}, 'discount_application_index': 0}, {'amount': '8.82', 'amount_set': {'shop_money': {'amount': '8.82', 'currency_code': 'INR'}, 'presentment_money': {'amount': '8.82', 'currency_code': 'INR'}}, 'discount_application_index': 1}]}",gid://shopify/LineItem/13648641163519,12.80,12.80,INR,12.80,INR,0.0,8.82,8.82,INR,8.82,INR,1.0,1,manual,,False,1000,13648641163519,"Tata Sampann Masoor Dal Whole, 1 Kg - 1Kg",128.00,128.00,INR,128.00,INR,True,6639108325542,,,1,True,15000000000591,False,16.23,16.23,INR,16.23,INR,0.18,IGST,,,,,,,,,True,"Tata Sampann Masoor Dal Whole, 1 Kg",0.00,0.00,INR,0.00,INR,39612148383910,shopify,1Kg,Tata Sampann
